customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
'C1572610482','3','F','28007','M980657600','28007','es_sportsandtoys',467.89,1
'C1273692645','3','M','28007','M980657600','28007','es_sportsandtoys',597.17,1
'C1434797923','3','M','28007','M2011752106','28007','es_hotelservices',296.92,1
'C1978250683','3','F','28007','M2011752106','28007','es_hotelservices',867.29,1
'C512338137','3','M','28007','M980657600','28007','es_sportsandtoys',92.4,1
'C1079254393','1','F','28007','M980657600','28007','es_sportsandtoys',320.79,1
'C39112485','6','F','28007','M151143676','28007','es_barsandrestaurants',171.67,1
'C47809392','3','M','28007','M151143676','28007','es_barsandrestaurants',19,1
'C553434543','2','M','28007','M480139044','28007','es_health',123.09,1
'C1464489812','4','M','28007','M480139044','28007','es_health',729.03,1
'C1464489812','4','M','28007','M1198415165','28007','es_wellnessandbeauty',42.77,1
'C1978250683','3','F','28007','M1198415165','28007','es_wellnessandbeauty',198.42,1
'C1668825144','6','F','28007','M1353266412','28007','es_hotelservices',53.25,1
'C644590864','1','M','28007','M1353266412','28007','es_hotelservices',769.16,1
'C1558803570','3','F','28007','M480139044','28007','es_health',326.1,1
'C1572610482','3','F','28007','M480139044','28007','es_health',432.39,1
'C831905583','3','M','28007','M980657600','28007','es_sportsandtoys',168.85,1
'C1464489812','4','M','28007','M980657600','28007','es_sportsandtoys',303.99,1
'C515668508','3','F','28007','M2122776122','28007','es_home',133.3,1
'C615281750','3','F','28007','M2122776122','28007','es_home',251.34,1
'C594793398','2','F','28007','M923029380','28007','es_home',242.5,1
'C1728122351','3','F','28007','M923029380','28007','es_home',278.59,1
'C1931900243','5','F','28007','M209847108','28007','es_wellnessandbeauty',604.59,1
'C704456922','2','M','28007','M209847108','28007','es_wellnessandbeauty',14.2,1
'C1080032135','6','F','28007','M1198415165','28007','es_wellnessandbeauty',446.06,1
'C301739259','2','M','28007','M1198415165','28007','es_wellnessandbeauty',458.52,1
'C1476505660','1','F','28007','M3697346','28007','es_leisure',320.67,1
'C1871220408','2','M','28007','M3697346','28007','es_leisure',267.55,1
'C195373250','3','M','28007','M980657600','28007','es_sportsandtoys',425.38,1
'C204205576','3','F','28007','M980657600','28007','es_sportsandtoys',62.4,1
'C704456922','2','M','28007','M480139044','28007','es_health',694.15,1
'C1173530601','2','M','28007','M480139044','28007','es_health',703.95,1
'C56859969','6','F','28007','M980657600','28007','es_sportsandtoys',606.91,1
'C1978250683','3','F','28007','M980657600','28007','es_sportsandtoys',52.94,1
'C1896850232','2','F','28007','M980657600','28007','es_sportsandtoys',442.9,1
'C279936687','3','F','28007','M980657600','28007','es_sportsandtoys',261.87,1
'C1551572984','3','M','28007','M855959430','28007','es_hyper',251.05,1
'C1349321790','3','F','28007','M855959430','28007','es_hyper',22.58,1
'C1275518867','5','F','28007','M732195782','28007','es_travel',2846.67,1
'C1213984358','2','F','28007','M732195782','28007','es_travel',2077.72,1
'C581581060','3','F','28007','M840466850','28007','es_tech',202.33,1
'C1981089677','4','M','28007','M840466850','28007','es_tech',399.81,1
'C1572610482','3','F','28007','M1888755466','28007','es_otherservices',663.05,1
'C1452504275','3','M','28007','M1888755466','28007','es_otherservices',736.28,1
'C1750881279','4','F','28007','M3697346','28007','es_leisure',261.05,1
'C375144053','6','F','28007','M3697346','28007','es_leisure',352.28,1
'C1275518867','5','F','28007','M1294758098','28007','es_leisure',403.01,1
'C1075787773','3','M','28007','M1294758098','28007','es_leisure',167.48,1
'C375144053','6','F','28007','M3697346','28007','es_leisure',253.12,1
'C1638710158','4','F','28007','M3697346','28007','es_leisure',186.54,1
'C1978250683','3','F','28007','M840466850','28007','es_tech',615.84,1
'C525850964','2','F','28007','M840466850','28007','es_tech',318.67,1
'C1947369699','5','F','28007','M151143676','28007','es_barsandrestaurants',44.15,1
'C2087715408','3','F','28007','M151143676','28007','es_barsandrestaurants',174.67,1
'C1166337448','3','F','28007','M3697346','28007','es_leisure',275.82,1
'C822948524','3','F','28007','M3697346','28007','es_leisure',421.35,1
'C446179646','5','F','28007','M980657600','28007','es_sportsandtoys',871.66,1
'C644590864','1','M','28007','M980657600','28007','es_sportsandtoys',152.55,1
'C1223439629','4','M','28007','M3697346','28007','es_leisure',314.96,1
'C1223439629','4','M','28007','M3697346','28007','es_leisure',202.93,1
'C1275518867','5','F','28007','M980657600','28007','es_sportsandtoys',635.86,1
'C1213984358','2','F','28007','M980657600','28007','es_sportsandtoys',659.47,1
'C704456922','2','M','28007','M855959430','28007','es_hyper',354.31,1
'C1338396147','1','F','28007','M855959430','28007','es_hyper',79.8,1
'C1499701993','3','M','28007','M480139044','28007','es_health',871.01,1
'C1573211398','3','F','28007','M480139044','28007','es_health',881.09,1
'C374616385','1','F','28007','M480139044','28007','es_health',325.14,1
'C525850964','2','F','28007','M480139044','28007','es_health',512.29,1
'C179196508','3','F','28007','M151143676','28007','es_barsandrestaurants',137.29,1
'C1079254393','1','F','28007','M151143676','28007','es_barsandrestaurants',238.37,1
'C1565570610','3','F','28007','M1294758098','28007','es_leisure',251.74,1
'C422403315','0','F','28007','M1294758098','28007','es_leisure',93.08,1
'C553434543','2','M','28007','M923029380','28007','es_home',102.64,1
'C1572610482','3','F','28007','M923029380','28007','es_home',291.98,1
'C1556534733','3','F','28007','M1353266412','28007','es_hotelservices',187.29,1
'C1648492699','5','F','28007','M1353266412','28007','es_hotelservices',190.23,1
'C1728122351','3','F','28007','M1873032707','28007','es_hotelservices',252.22,1
'C940143351','4','M','28007','M1873032707','28007','es_hotelservices',137.4,1
'C1464489812','4','M','28007','M980657600','28007','es_sportsandtoys',379.73,1
'C974315171','3','M','28007','M980657600','28007','es_sportsandtoys',402.4,1
'C1952580233','4','F','28007','M78078399','28007','es_wellnessandbeauty',472.62,1
'C1931900243','5','F','28007','M78078399','28007','es_wellnessandbeauty',304.17,1
'C1201848792','2','F','28007','M980657600','28007','es_sportsandtoys',760.03,1
'C1572610482','3','F','28007','M980657600','28007','es_sportsandtoys',199.75,1
'C706599076','2','M','28007','M980657600','28007','es_sportsandtoys',514.25,1
'C2004941826','2','F','28007','M980657600','28007','es_sportsandtoys',241.93,1
'C1464489812','4','M','28007','M480139044','28007','es_health',29.68,1
'C126638730','3','F','28007','M480139044','28007','es_health',128.09,1
'C1166337448','3','F','28007','M980657600','28007','es_sportsandtoys',137.72,1
'C1166337448','3','F','28007','M980657600','28007','es_sportsandtoys',133.78,1
'C1032319289','3','F','28007','M1873032707','28007','es_hotelservices',177.99,1
'C1728122351','3','F','28007','M1873032707','28007','es_hotelservices',38.55,1
'C546386486','3','F','28007','M1649169323','28007','es_sportsandtoys',552.07,1
'C1367581052','4','M','28007','M1649169323','28007','es_sportsandtoys',201,1
'C1163388474','2','F','28007','M923029380','28007','es_home',574.46,1
'C553434543','2','M','28007','M923029380','28007','es_home',508.6,1
'C525850964','2','F','28007','M840466850','28007','es_tech',38.79,1
'C484268062','3','F','28007','M840466850','28007','es_tech',85.58,1
'C553434543','2','M','28007','M1649169323','28007','es_sportsandtoys',232.85,1
'C553434543','2','M','28007','M1649169323','28007','es_sportsandtoys',393.81,1
'C1203244235','3','F','28007','M480139044','28007','es_health',312.62,1
'C515668508','3','F','28007','M480139044','28007','es_health',1008.56,1
'C961154945','3','M','28007','M980657600','28007','es_sportsandtoys',71.36,1
'C1464489812','4','M','28007','M980657600','28007','es_sportsandtoys',508.13,1
'C1338396147','1','F','28007','M1888755466','28007','es_otherservices',72.83,1
'C965421722','1','F','28007','M1888755466','28007','es_otherservices',194.43,1
'C525850964','2','F','28007','M980657600','28007','es_sportsandtoys',558,1
'C784005201','4','M','28007','M980657600','28007','es_sportsandtoys',66.56,1
'C1849046345','4','F','28007','M980657600','28007','es_sportsandtoys',427.28,1
'C553434543','2','M','28007','M980657600','28007','es_sportsandtoys',111.36,1
'C1556534733','3','F','28007','M1649169323','28007','es_sportsandtoys',615.91,1
'C993027768','3','F','28007','M1649169323','28007','es_sportsandtoys',68.19,1
'C1714895875','2','M','28007','M980657600','28007','es_sportsandtoys',373.37,1
'C1312615175','4','F','28007','M980657600','28007','es_sportsandtoys',353.03,1
'C1350963410','5','F','28007','M480139044','28007','es_health',255.63,1
'C1338396147','1','F','28007','M480139044','28007','es_health',121.94,1
'C525850964','2','F','28007','M1741626453','28007','es_sportsandtoys',627.8,1
'C968150727','2','F','28007','M1741626453','28007','es_sportsandtoys',635.52,1
'C422403315','0','F','28007','M480139044','28007','es_health',571.59,1
'C309177915','3','M','28007','M480139044','28007','es_health',239.62,1
'C1050458046','6','M','28007','M3697346','28007','es_leisure',331.56,1
'C2055156879','3','F','28007','M3697346','28007','es_leisure',294.98,1
'C2087715408','3','F','28007','M151143676','28007','es_barsandrestaurants',500.54,1
'C1410823375','2','M','28007','M151143676','28007','es_barsandrestaurants',10.99,1
'C1855857061','4','F','28007','M480139044','28007','es_health',247.56,1
'C1685492470','2','F','28007','M480139044','28007','es_health',238.36,1
'C1886871597','4','F','28007','M2122776122','28007','es_home',79.82,1
'C1080032135','6','F','28007','M2122776122','28007','es_home',846.61,1
'C1849046345','4','F','28007','M732195782','28007','es_travel',3333.31,1
'C1744858817','6','M','28007','M732195782','28007','es_travel',1998.45,1
'C1464489812','4','M','28007','M2080407379','28007','es_travel',4909.26,1
'C777863522','5','F','28007','M2080407379','28007','es_travel',1070.23,1
'C2113737065','2','F','28007','M480139044','28007','es_health',91.87,1
'C1338396147','1','F','28007','M480139044','28007','es_health',433.62,1
'C421432072','2','F','28007','M980657600','28007','es_sportsandtoys',413.74,1
'C1886871597','4','F','28007','M980657600','28007','es_sportsandtoys',87.5,1
'C463539622','2','M','28007','M480139044','28007','es_health',596.32,1
'C463539622','2','M','28007','M480139044','28007','es_health',298.63,1
'C374616385','1','F','28007','M855959430','28007','es_hyper',45.36,1
'C1520919939','4','M','28007','M855959430','28007','es_hyper',191.17,1
'C1464489812','4','M','28007','M480139044','28007','es_health',53.01,1
'C834963773','5','F','28007','M480139044','28007','es_health',747.24,1
'C1877622224','2','M','28007','M1198415165','28007','es_wellnessandbeauty',223.42,1
'C995844287','5','F','28007','M1198415165','28007','es_wellnessandbeauty',401.78,1
'C1332295774','3','M','28007','M1535107174','28007','es_wellnessandbeauty',213.82,1
'C1906711479','4','F','28007','M1535107174','28007','es_wellnessandbeauty',507.18,1
'C784005201','4','M','28007','M923029380','28007','es_home',245.26,1
'C736721523','3','M','28007','M923029380','28007','es_home',773.59,1
'C1577983313','4','M','28007','M2011752106','28007','es_hotelservices',336.25,1
'C1203244235','3','F','28007','M2011752106','28007','es_hotelservices',569.3,1
'C1464489812','4','M','28007','M1888755466','28007','es_otherservices',41.08,1
'C1383269171','1','F','28007','M1888755466','28007','es_otherservices',313.64,1
'C1032319289','3','F','28007','M480139044','28007','es_health',214.49,1
'C382331420','4','F','28007','M480139044','28007','es_health',178.75,1
'C1452504275','3','M','28007','M980657600','28007','es_sportsandtoys',302.83,1
'C1649412954','4','M','28007','M980657600','28007','es_sportsandtoys',364.07,1
'C1175850429','4','M','28007','M980657600','28007','es_sportsandtoys',350,1
'C1101633489','1','F','28007','M980657600','28007','es_sportsandtoys',109.52,1
'C245019752','2','F','28007','M2122776122','28007','es_home',814.44,1
'C1013313546','2','F','28007','M2122776122','28007','es_home',494.42,1
'C1978250683','3','F','28007','M2122776122','28007','es_home',572.36,1
'C1338396147','1','F','28007','M2122776122','28007','es_home',835,1
'C86186949','2','F','28007','M980657600','28007','es_sportsandtoys',769.75,1
'C374616385','1','F','28007','M980657600','28007','es_sportsandtoys',341.34,1
'C1464489812','4','M','28007','M1741626453','28007','es_sportsandtoys',264.56,1
'C2126563017','3','F','28007','M1741626453','28007','es_sportsandtoys',785.45,1
'C374616385','1','F','28007','M980657600','28007','es_sportsandtoys',592.15,1
'C612230385','4','M','28007','M980657600','28007','es_sportsandtoys',382.54,1
'C1734487337','4','F','28007','M855959430','28007','es_hyper',133.69,1
'C245117318','3','F','28007','M855959430','28007','es_hyper',13.62,1
'C1486069778','4','F','28007','M480139044','28007','es_health',126.34,1
'C1991822900','3','F','28007','M480139044','28007','es_health',207.63,1
'C704456922','2','M','28007','M480139044','28007','es_health',353.11,1
'C1350963410','5','F','28007','M480139044','28007','es_health',146.43,1
'C46027917','5','F','28007','M480139044','28007','es_health',31.05,1
'C1928842916','2','M','28007','M480139044','28007','es_health',57.67,1
'C553434543','2','M','28007','M840466850','28007','es_tech',781.61,1
'C1464489812','4','M','28007','M840466850','28007','es_tech',995.2,1
'C1572610482','3','F','28007','M1198415165','28007','es_wellnessandbeauty',500.43,1
'C1312615175','4','F','28007','M1198415165','28007','es_wellnessandbeauty',287.36,1
'C381007057','1','F','28007','M980657600','28007','es_sportsandtoys',220.93,1
'C1978250683','3','F','28007','M980657600','28007','es_sportsandtoys',252.59,1
'C1166337448','3','F','28007','M1873032707','28007','es_hotelservices',971.32,1
'C1994736634','4','F','28007','M1873032707','28007','es_hotelservices',201.88,1
'C836959718','3','M','28007','M17379832','28007','es_sportsandtoys',99.74,1
'C2027310658','4','F','28007','M17379832','28007','es_sportsandtoys',211.78,1
'C968150727','2','F','28007','M151143676','28007','es_barsandrestaurants',156.11,1
'C2004941826','2','F','28007','M151143676','28007','es_barsandrestaurants',106.69,1
'C1902104464','6','F','28007','M480139044','28007','es_health',204.31,1
'C1464489812','4','M','28007','M480139044','28007','es_health',254.7,1
'C1101633489','1','F','28007','M480139044','28007','es_health',91.85,1
'C1079254393','1','F','28007','M480139044','28007','es_health',117.14,1
'C1849046345','4','F','28007','M480139044','28007','es_health',384.11,1
'C1275518867','5','F','28007','M480139044','28007','es_health',190.73,1
'C1342849651','1','M','28007','M980657600','28007','es_sportsandtoys',39.41,1
